,track_id,genre_top,genres_all,split,subset
48255,70939,5,"[659, 5]",training,medium
48256,70940,5,"[659, 5]",training,medium
48257,70941,5,"[659, 5]",training,medium
48258,70942,5,"[659, 5]",training,medium
48259,70943,5,"[659, 5]",training,medium
48262,70947,15,"[15, 495]",training,medium
48263,70948,15,"[15, 495]",training,medium
48264,70949,15,"[15, 495]",training,medium
48266,70951,15,"[15, 495]",training,medium
48268,70953,15,"[15, 495]",training,medium
48269,70954,15,"[15, 495]",training,medium
48272,70957,15,"[15, 495]",training,medium
48274,70959,15,"[15, 495]",training,medium
48275,70960,15,"[15, 495]",training,medium
48277,70962,15,"[15, 495]",training,medium
48278,70963,15,"[15, 495]",training,medium
48279,70964,15,"[15, 495]",training,medium
48280,70965,15,"[15, 495]",training,medium
48281,70966,15,"[15, 495]",training,medium
48282,70967,15,"[15, 495]",training,medium
48283,70968,15,"[15, 495]",training,medium
48284,70969,15,"[15, 495]",training,medium
48360,71087,15,"[183, 236, 15]",training,medium
48361,71088,15,"[183, 236, 15]",training,medium
48362,71089,15,"[183, 236, 15]",training,medium
48363,71090,15,"[183, 236, 15]",training,medium
48364,71091,15,"[183, 236, 15]",training,medium
48366,71093,15,"[183, 236, 15]",training,medium
48367,71094,15,"[183, 236, 15]",training,medium
48368,71095,15,"[183, 236, 15]",training,medium
48369,71096,15,"[183, 236, 15]",training,small
48370,71097,15,"[183, 236, 15]",training,medium
48372,71099,15,"[236, 15]",training,medium
48373,71100,15,"[236, 15]",training,medium
48374,71101,15,"[236, 15]",training,medium
48375,71102,15,"[236, 15]",training,medium
48376,71103,15,"[236, 15]",training,medium
48377,71104,15,[15],training,medium
48378,71105,15,[15],training,medium
48379,71106,15,[15],training,medium
48380,71107,15,[15],training,medium
48381,71108,15,[15],training,medium
48382,71109,15,[15],training,medium
48383,71110,15,[15],training,medium
48384,71111,15,[15],training,medium
48385,71112,15,[15],training,medium
48386,71113,15,[15],training,medium
48404,71132,4,[4],test,medium
48405,71133,17,"[33, 17]",training,small
48419,71150,21,[21],training,medium
48420,71151,21,[21],training,medium
48421,71152,21,[21],training,medium
48422,71153,21,[21],training,medium
48423,71154,21,[21],training,medium
48425,71156,21,[21],training,medium
48426,71157,21,[21],training,small
48427,71158,21,[21],training,small
48428,71159,21,[21],training,medium
48429,71160,21,[21],training,medium
48430,71161,21,[21],training,medium
48433,71164,15,[15],test,medium
48435,71166,15,[15],test,medium
48436,71167,12,"[25, 27, 12, 85]",training,medium
48439,71172,21,"[811, 21]",training,small
48440,71173,21,"[811, 21]",training,small
48441,71174,21,"[811, 21]",training,small
48442,71175,21,"[811, 21]",training,small
48444,71196,15,[15],validation,medium
48445,71197,15,[15],training,medium
48446,71198,15,[15],training,medium
48447,71199,15,[15],training,medium
48448,71200,15,[15],test,medium
48449,71201,15,[15],training,medium
48450,71202,15,[15],training,medium
48451,71203,15,[15],test,medium
48463,71215,21,"[100, 21]",training,medium
48464,71216,21,"[100, 21]",training,small
48465,71217,21,"[100, 21]",training,medium
48466,71218,21,"[100, 21]",training,medium
48469,71221,21,"[100, 21]",training,medium
48470,71222,21,"[100, 21]",training,medium
48471,71223,21,"[100, 21]",training,medium
48472,71224,21,"[100, 21]",training,medium
48473,71225,21,"[100, 21]",training,small
48474,71226,21,"[100, 21]",training,medium
48475,71227,21,"[100, 21]",training,medium
48476,71228,21,"[100, 21]",training,small
48477,71229,21,"[100, 21]",training,medium
48478,71230,21,"[100, 21]",training,small
48479,71231,21,"[100, 21]",training,small
48480,71240,21,"[100, 21]",training,small
48481,71241,21,"[100, 21]",training,small
48482,71242,21,"[100, 21]",training,small
48483,71243,21,"[100, 21]",training,small
48484,71244,21,"[100, 21]",training,small
48485,71245,21,"[100, 21]",training,small
48486,71246,21,"[100, 21]",training,small
48487,71247,21,"[100, 21]",training,small
48488,71248,21,"[100, 21]",training,small
48489,71249,21,"[100, 21]",training,small
48490,71250,21,"[100, 21]",training,small
48491,71251,21,"[100, 21]",training,small
48492,71252,21,"[100, 21]",training,small
48493,71253,21,"[100, 21]",training,small
48494,71254,21,"[100, 21]",training,small
48495,71255,21,"[100, 21]",training,small
48496,71256,12,"[25, 12]",training,medium
48497,71257,12,"[25, 12]",training,medium
48499,71259,12,"[25, 12]",training,medium
48501,71261,12,"[25, 12]",training,medium
48503,71263,12,"[25, 12]",training,medium
48505,71265,12,"[25, 12]",training,medium
48506,71266,12,"[25, 12]",training,medium
48507,71270,12,"[25, 45, 12, 53]",training,medium
48508,71271,12,"[25, 45, 12, 53]",training,medium
48509,71272,12,"[25, 45, 12, 53]",training,medium
48510,71273,12,"[25, 45, 12, 53]",training,medium
48511,71274,12,"[25, 45, 12, 53]",training,medium
48512,71275,12,"[25, 45, 12, 53]",training,medium
48513,71276,12,"[25, 45, 12, 53]",training,small
48540,71303,12,"[89, 12, 25]",validation,small
48541,71304,12,"[89, 12, 25]",validation,small
48542,71305,15,"[240, 297, 15]",training,medium
48543,71306,15,"[240, 297, 15]",training,medium
48544,71307,15,"[240, 297, 15]",training,medium
48545,71308,15,"[240, 297, 15]",training,medium
48546,71309,15,"[240, 297, 15]",training,medium
48547,71310,15,"[240, 297, 15]",training,medium
48548,71311,15,"[240, 297, 15]",training,medium
48549,71312,15,"[240, 297, 15]",training,medium
48550,71313,15,[15],training,medium
48552,71315,15,[15],training,medium
48554,71317,15,[15],training,medium
48555,71318,15,[15],training,medium
48557,71320,15,[15],training,medium
48558,71321,15,[15],training,medium
48580,71343,15,[15],training,medium
48581,71344,15,[15],training,medium
48582,71345,15,[15],training,medium
48583,71346,15,[15],training,medium
48584,71347,15,[15],training,medium
48593,71362,12,"[25, 12]",test,medium
48594,71363,12,"[25, 12]",test,medium
48595,71364,12,"[25, 12]",test,medium
48596,71365,12,"[25, 12]",test,medium
48597,71366,12,"[25, 12]",test,medium
48598,71367,12,"[25, 12]",test,medium
48599,71368,12,"[25, 12]",test,medium
48600,71369,12,"[25, 12]",test,medium
48601,71370,12,"[25, 12]",test,medium
48602,71371,12,"[25, 12]",test,small
48603,71372,12,"[25, 12]",test,small
48604,71373,4,[4],training,medium
48605,71374,4,[4],training,medium
48606,71375,4,[4],training,medium
48607,71376,4,[4],training,medium
48608,71377,4,[4],training,medium
48609,71378,4,[4],training,medium
48610,71379,4,[4],training,medium
48611,71380,4,[4],training,medium
48612,71381,4,[4],training,medium
48617,71386,15,[15],training,medium
48618,71387,15,[15],training,medium
48619,71388,15,[15],training,medium
48620,71389,15,[15],training,medium
48621,71390,15,[15],training,medium
48622,71391,15,[15],training,medium
48623,71392,15,[15],training,medium
48624,71393,15,[15],training,medium
48625,71394,15,[15],training,medium
48626,71395,15,[15],training,medium
48627,71396,15,"[42, 15]",training,medium
48628,71397,15,"[42, 15]",training,medium
48629,71398,15,"[42, 15]",training,medium
48632,71401,15,"[42, 15]",training,medium
48633,71402,15,"[42, 15]",training,medium
48634,71403,15,"[42, 15]",training,medium
48635,71404,15,"[42, 15]",training,medium
48636,71405,15,"[42, 15]",training,medium
48637,71406,15,"[42, 15]",training,medium
48639,71408,15,[15],training,medium
48642,71411,15,"[182, 15]",test,medium
48643,71412,15,"[182, 15]",test,medium
48644,71413,15,"[182, 15]",test,medium
48645,71414,15,"[182, 15]",test,medium
48646,71415,15,"[182, 15]",test,medium
48647,71416,15,"[182, 15]",test,medium
48648,71417,15,"[182, 15]",test,medium
48649,71418,15,"[182, 15]",test,medium
48650,71419,15,"[182, 15]",test,medium
48651,71420,15,"[182, 15]",test,small
48664,71433,15,[15],training,medium
48669,71438,15,[15],training,medium
48671,71440,15,[15],training,medium
48716,71488,12,"[25, 12]",training,medium
48720,71492,12,"[25, 12]",training,medium
48730,71502,15,"[240, 297, 15]",training,medium
48731,71503,15,"[240, 297, 15]",test,small
48732,71504,15,"[240, 297, 15]",training,medium
48733,71505,15,"[240, 297, 15]",training,medium
48734,71506,15,"[240, 297, 15]",validation,small
48735,71507,15,"[240, 297, 15]",training,small
48736,71508,15,"[240, 297, 15]",training,small
48737,71509,15,"[240, 297, 15]",training,small
48738,71510,15,"[240, 297, 15]",training,small
48739,71511,15,"[240, 297, 15]",training,small
48740,71512,15,"[240, 297, 15]",training,small
48741,71513,15,"[240, 297, 15]",training,small
48742,71514,15,"[240, 297, 15]",training,small
48743,71515,15,"[240, 297, 15]",training,small
48744,71516,15,"[240, 297, 15]",training,small
48754,71526,38,"[224, 38]",training,medium
48779,71551,15,"[495, 286, 15]",training,medium
48780,71552,15,"[495, 286, 15]",training,medium
48781,71553,15,"[495, 286, 15]",training,medium
48782,71554,15,"[495, 286, 15]",training,medium
48783,71555,15,"[495, 286, 15]",training,medium
48784,71556,15,"[495, 286, 15]",training,medium
48785,71557,15,"[495, 286, 15]",training,medium
48786,71558,15,"[495, 286, 15]",training,medium
48787,71559,15,"[495, 286, 15]",training,medium
48788,71560,15,"[495, 286, 15]",training,medium
48820,71608,12,"[25, 12]",training,medium
48821,71609,12,"[25, 12]",training,medium
48822,71610,12,"[25, 12]",training,medium
48823,71611,12,"[25, 12]",training,medium
48825,71613,12,"[12, 31]",training,medium
48826,71614,12,"[12, 31]",training,medium
48827,71615,12,"[12, 31]",training,medium
48828,71616,12,"[12, 31]",training,medium
48829,71617,12,"[12, 31]",training,small
48830,71618,12,"[12, 31]",training,medium
48831,71619,12,"[12, 31]",training,medium
48832,71620,12,"[12, 31]",training,small
48833,71621,12,"[12, 31]",training,medium
48834,71622,12,"[12, 31]",training,small
48882,71679,15,[15],training,medium
48889,71686,15,[15],training,medium
48890,71687,15,[15],training,medium
48891,71688,21,[21],training,medium
48892,71689,21,[21],training,medium
48893,71690,21,[21],training,small
48894,71691,21,[21],training,small
48895,71692,21,[21],training,small
48896,71693,21,[21],training,small
48897,71694,21,[21],training,small
48898,71695,21,[21],training,small
48899,71696,15,"[400, 182, 15]",training,medium
48900,71697,15,"[400, 182, 15]",training,medium
48901,71698,15,"[400, 182, 15]",training,medium
48905,71702,15,"[400, 182, 15]",training,medium
48912,71709,10,[10],training,small
48913,71710,12,"[25, 12, 45]",validation,medium
48914,71711,12,"[25, 45, 12, 53]",test,small
48917,71714,12,"[64, 25, 12]",training,small
48918,71715,12,"[25, 66, 12]",training,small
48921,71719,12,"[12, 45, 314, 53, 85, 90]",training,small
48922,71720,12,"[25, 12]",training,medium
48923,71721,12,"[25, 66, 12, 85]",training,small
48924,71722,17,"[33, 103, 17, 94]",validation,small
48925,71723,8,[8],training,medium
48971,71779,1235,"[107, 1235]",training,medium
48973,71781,1235,"[107, 1235]",training,medium
48974,71782,1235,"[107, 1235]",training,medium
48975,71783,1235,"[107, 1235]",training,medium
48976,71784,1235,"[107, 1235]",training,medium
48977,71785,1235,"[107, 1235]",training,medium
48978,71801,15,[15],test,medium
48979,71802,15,[15],validation,medium
48980,71803,15,[15],training,medium
48981,71804,15,[15],training,medium
48982,71805,15,[15],training,medium
48983,71806,15,[15],training,medium
48984,71807,15,[15],training,medium
48985,71808,15,[15],training,medium
48986,71809,15,[15],training,medium
48987,71810,15,[15],training,medium
48988,71811,15,[15],training,medium
48989,71812,15,[15],training,medium
48990,71813,15,[15],training,medium
48991,71814,15,[15],training,medium
48992,71815,15,[15],training,medium
48993,71816,15,[15],validation,medium
48994,71817,15,[15],training,medium
48995,71818,15,[15],test,medium
48996,71819,15,[15],training,medium
48997,71820,15,[15],training,medium
48998,71821,15,[15],training,medium
48999,71822,15,[15],training,small
49000,71823,15,[15],training,medium
49031,71857,5,[5],training,medium
49032,71858,5,[5],training,medium
49033,71859,38,"[32, 38]",training,medium
49035,71866,12,"[66, 12]",training,medium
49036,71867,12,"[66, 12]",training,medium
49038,71869,12,"[66, 12]",training,medium
49040,71871,12,"[66, 12]",training,medium
49041,71872,12,"[66, 12]",training,medium
49042,71873,12,"[66, 12]",training,medium
49043,71874,1235,"[107, 1235]",training,medium
49045,71876,1235,"[107, 1235]",training,medium
49046,71877,1235,"[107, 1235]",training,medium
49047,71878,1235,"[107, 1235]",training,medium
49048,71879,1235,"[107, 1235]",training,medium
49049,71880,1235,"[107, 1235]",training,medium
49050,71881,1235,"[107, 1235]",training,medium
49051,71882,1235,"[107, 1235]",training,medium
49053,71884,38,"[38, 47]",training,small
49054,71885,38,"[38, 47]",training,small
49063,71920,12,"[314, 12]",training,medium
49064,71921,12,"[314, 12]",training,medium
49065,71922,12,"[314, 12]",training,medium
49066,71923,12,"[314, 12]",training,medium
49067,71924,12,"[314, 12]",training,medium
49068,71925,12,"[314, 12]",training,medium
49069,71926,12,"[314, 12]",training,medium
49070,71927,12,"[314, 12]",training,medium
49071,71928,12,"[314, 12]",training,medium
49072,71929,12,"[314, 12]",training,medium
49073,71930,12,"[314, 12]",training,medium
49074,71931,12,"[314, 12]",training,medium
49075,71932,12,"[314, 12]",training,medium
49076,71933,12,"[314, 12]",training,medium
49077,71934,12,"[314, 12]",training,medium
49079,71936,12,"[314, 12]",training,medium
49080,71937,12,"[314, 12]",training,small
49081,71938,12,"[314, 12]",training,small
49089,71946,15,[15],training,medium
49090,71947,15,[15],training,medium
49091,71948,15,[15],training,medium
49092,71949,15,[15],training,medium
49093,71950,15,[15],test,medium
49095,71952,15,[15],training,medium
49096,71953,15,[15],test,medium
49097,71954,15,[15],training,medium
49098,71955,15,[15],training,medium
49099,71956,15,[15],training,medium
49100,71957,15,"[236, 15]",training,medium
49103,71960,15,"[236, 15]",training,medium
49107,71964,15,"[236, 15]",training,medium
49109,71966,15,"[236, 15]",training,medium
49129,71986,15,"[236, 15]",training,medium
49131,71988,15,"[236, 15]",training,medium
49132,71989,15,"[236, 15]",training,medium
49133,71990,15,"[236, 15]",training,medium
49134,71991,15,"[236, 15]",training,medium
49135,71992,15,"[236, 15]",training,medium
49142,71999,15,[15],test,medium
49147,72004,15,[15],test,medium
49148,72005,15,[15],test,medium
49150,72007,15,[15],test,medium
49168,72025,15,"[495, 15]",training,medium
49169,72026,15,"[495, 15]",training,medium
49170,72027,15,"[495, 15]",training,medium
49171,72028,15,"[495, 15]",training,medium
49187,72046,17,[17],training,small
49188,72047,17,[17],training,small
49191,72050,17,[17],training,small
49192,72051,17,[17],training,medium
49194,72053,17,[17],training,medium
49195,72054,17,[17],training,medium
49196,72055,17,[17],training,medium
49197,72056,17,[17],training,small
49198,72057,17,[17],training,medium
49199,72058,17,[17],training,small
49200,72059,17,[17],training,small
49201,72060,12,[12],training,medium
49202,72061,12,[12],training,medium
49203,72062,12,[12],training,medium
49204,72063,12,[12],training,medium
49205,72064,12,[12],training,small
49208,72067,15,"[297, 468, 182, 15]",training,small
49209,72068,15,"[297, 468, 182, 15]",training,small
49210,72069,15,"[297, 468, 182, 15]",training,small
49211,72070,15,"[297, 468, 182, 15]",training,small
49212,72071,15,"[297, 468, 182, 15]",training,small
49213,72072,15,"[297, 468, 182, 15]",training,small
49214,72073,15,"[297, 468, 182, 15]",training,small
49215,72074,15,"[297, 468, 182, 15]",training,small
49216,72075,15,"[297, 468, 182, 15]",training,small
49217,72076,15,"[297, 468, 182, 15]",training,small
49251,72129,21,[21],training,small
49252,72130,21,[21],training,small
49253,72131,21,[21],training,small
49254,72132,21,[21],training,medium
49255,72133,21,[21],training,medium
49256,72134,21,[21],training,small
49257,72135,21,[21],training,small
49258,72136,21,[21],training,small
49259,72146,38,"[32, 1, 250, 38]",training,small
49260,72147,38,"[32, 1, 250, 38]",training,medium
49261,72148,38,"[32, 1, 250, 38]",training,medium
49262,72149,38,"[32, 1, 250, 38]",training,small
49282,72200,15,"[15, 495]",training,small
49283,72202,15,"[15, 495]",training,medium
49284,72203,15,"[15, 495]",training,medium
49285,72204,15,"[15, 495]",training,medium
49287,72206,15,"[296, 695, 15]",training,small
49290,72210,15,"[296, 181, 15]",training,small
49293,72215,15,"[296, 695, 15]",training,small
49296,72228,15,"[240, 297, 286, 15]",training,medium
49297,72229,15,"[240, 297, 286, 15]",training,medium
49298,72230,15,"[240, 297, 286, 15]",training,medium
49299,72231,15,"[240, 297, 286, 15]",training,medium
49300,72232,15,"[240, 297, 286, 15]",training,small
49301,72233,15,"[240, 297, 286, 15]",training,small
49302,72234,21,[21],training,small
49338,72285,12,"[25, 12, 111]",training,medium
49339,72287,12,"[25, 12, 111]",training,small
49340,72288,12,"[25, 12, 111]",training,small
49341,72289,12,"[25, 12, 111]",training,small
