
-------
Evaluating test score...

-------
epoch 1 | test_loss: 3.04 | 108.31s | 00:14:58
-------


=======
Batch size: 6 | Epochs: 30 | Learning rate: 0.0009 | Started: 23:26:31

epoch 1 | batch 50/3318 | loss: 2.05 | lr: 8.9871E-04 | 0.72s | 00:00:59
epoch 209 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5797E-04 | 0.13s | 00:07:53
epoch 209 | batch 9/10 | loss: 0.04 | acc: 1.0 | lr: 8.5286E-04 | 0.13s | 00:07:53
epoch 209 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4778E-04 | 0.13s | 00:07:53

-------
Evaluating train score (10 samples)...

-------
epoch 209 | train_loss: 1.10 | acc: 0.50 | 0.55s | 00:07:54
-------

epoch 210 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9461E-04 | 0.13s | 00:07:54
epoch 210 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8925E-04 | 0.13s | 00:07:54
epoch 210 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8393E-04 | 0.13s | 00:07:54
epoch 210 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7864E-04 | 0.13s | 00:07:54
epoch 210 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7337E-04 | 0.13s | 00:07:54
epoch 210 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6814E-04 | 0.13s | 00:07:54
epoch 210 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6295E-04 | 0.13s | 00:07:55
epoch 210 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5778E-04 | 0.13s | 00:07:55
epoch 210 | batch 9/10 | loss: 0.04 | acc: 1.0 | lr: 8.5264E-04 | 0.13s | 00:07:55
epoch 210 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4754E-04 | 0.13s | 00:07:55

-------
Evaluating train score (10 samples)...

-------
epoch 210 | train_loss: 1.10 | acc: 0.50 | 0.55s | 00:07:56
-------

epoch 211 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9459E-04 | 0.13s | 00:07:56
epoch 211 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8920E-04 | 0.13s | 00:07:56
epoch 211 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8385E-04 | 0.13s | 00:07:56
epoch 211 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7854E-04 | 0.13s | 00:07:56
epoch 211 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7325E-04 | 0.13s | 00:07:57
epoch 211 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6800E-04 | 0.13s | 00:07:57
epoch 211 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6277E-04 | 0.13s | 00:07:57
epoch 211 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5758E-04 | 0.13s | 00:07:57
epoch 211 | batch 9/10 | loss: 0.04 | acc: 1.0 | lr: 8.5242E-04 | 0.13s | 00:07:57
epoch 211 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4729E-04 | 0.13s | 00:07:57

-------
Evaluating train score (10 samples)...

-------
epoch 211 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:07:58
-------

epoch 212 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9456E-04 | 0.13s | 00:07:58
epoch 212 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8915E-04 | 0.13s | 00:07:58
epoch 212 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8378E-04 | 0.13s | 00:07:58
epoch 212 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7843E-04 | 0.13s | 00:07:59
epoch 212 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7312E-04 | 0.13s | 00:07:59
epoch 212 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6785E-04 | 0.13s | 00:07:59
epoch 212 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6260E-04 | 0.13s | 00:07:59
epoch 212 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5739E-04 | 0.13s | 00:07:59
epoch 212 | batch 9/10 | loss: 0.04 | acc: 1.0 | lr: 8.5220E-04 | 0.13s | 00:07:59
epoch 212 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4705E-04 | 0.13s | 00:08:00

-------
Evaluating train score (10 samples)...

-------
epoch 212 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:00
-------

epoch 213 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9453E-04 | 0.13s | 00:08:00
epoch 213 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8910E-04 | 0.13s | 00:08:01
epoch 213 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8370E-04 | 0.13s | 00:08:01
epoch 213 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7833E-04 | 0.13s | 00:08:01
epoch 213 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7300E-04 | 0.13s | 00:08:01
epoch 213 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6770E-04 | 0.13s | 00:08:01
epoch 213 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6243E-04 | 0.13s | 00:08:01
epoch 213 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5719E-04 | 0.13s | 00:08:02
epoch 213 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5198E-04 | 0.13s | 00:08:02
epoch 213 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4681E-04 | 0.13s | 00:08:02

-------
Evaluating train score (10 samples)...

-------
epoch 213 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:02
-------

epoch 214 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9451E-04 | 0.13s | 00:08:03
epoch 214 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8905E-04 | 0.13s | 00:08:03
epoch 214 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8363E-04 | 0.13s | 00:08:03
epoch 214 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7823E-04 | 0.13s | 00:08:03
epoch 214 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7287E-04 | 0.13s | 00:08:03
epoch 214 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6755E-04 | 0.13s | 00:08:03
epoch 214 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6226E-04 | 0.13s | 00:08:04
epoch 214 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5699E-04 | 0.13s | 00:08:04
epoch 214 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5176E-04 | 0.13s | 00:08:04
epoch 214 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4657E-04 | 0.13s | 00:08:04

-------
Evaluating train score (10 samples)...

-------
epoch 214 | train_loss: 1.10 | acc: 0.50 | 0.55s | 00:08:05
-------

epoch 215 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9448E-04 | 0.13s | 00:08:05
epoch 215 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8900E-04 | 0.13s | 00:08:05
epoch 215 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8355E-04 | 0.13s | 00:08:05
epoch 215 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7813E-04 | 0.13s | 00:08:05
epoch 215 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7275E-04 | 0.13s | 00:08:05
epoch 215 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6740E-04 | 0.13s | 00:08:06
epoch 215 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6208E-04 | 0.13s | 00:08:06
epoch 215 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5680E-04 | 0.13s | 00:08:06
epoch 215 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5155E-04 | 0.13s | 00:08:06
epoch 215 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4633E-04 | 0.13s | 00:08:06

-------
Evaluating train score (10 samples)...

-------
epoch 215 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:07
-------

epoch 216 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9446E-04 | 0.13s | 00:08:07
epoch 216 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8895E-04 | 0.13s | 00:08:07
epoch 216 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8347E-04 | 0.13s | 00:08:07
epoch 216 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7803E-04 | 0.13s | 00:08:08
epoch 216 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7263E-04 | 0.13s | 00:08:08
epoch 216 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6725E-04 | 0.13s | 00:08:08
epoch 216 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6191E-04 | 0.13s | 00:08:08
epoch 216 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5660E-04 | 0.13s | 00:08:08
epoch 216 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5133E-04 | 0.13s | 00:08:08
epoch 216 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4608E-04 | 0.13s | 00:08:09

-------
Evaluating train score (10 samples)...

-------
epoch 216 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:09
-------

epoch 217 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9443E-04 | 0.13s | 00:08:09
epoch 217 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8890E-04 | 0.13s | 00:08:09
epoch 217 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8340E-04 | 0.13s | 00:08:10
epoch 217 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7793E-04 | 0.13s | 00:08:10
epoch 217 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7250E-04 | 0.13s | 00:08:10
epoch 217 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6710E-04 | 0.13s | 00:08:10
epoch 217 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6174E-04 | 0.13s | 00:08:10
epoch 217 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5641E-04 | 0.13s | 00:08:10
epoch 217 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5111E-04 | 0.13s | 00:08:11
epoch 217 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4584E-04 | 0.13s | 00:08:11

-------
Evaluating train score (10 samples)...

-------
epoch 217 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:11
-------

epoch 218 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9441E-04 | 0.13s | 00:08:11
epoch 218 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8885E-04 | 0.13s | 00:08:12
epoch 218 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8332E-04 | 0.13s | 00:08:12
epoch 218 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7783E-04 | 0.13s | 00:08:12
epoch 218 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7238E-04 | 0.13s | 00:08:12
epoch 218 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6695E-04 | 0.13s | 00:08:12
epoch 218 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6157E-04 | 0.13s | 00:08:12
epoch 218 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5621E-04 | 0.13s | 00:08:13
epoch 218 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5089E-04 | 0.13s | 00:08:13
epoch 218 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4560E-04 | 0.13s | 00:08:13

-------
Evaluating train score (10 samples)...

-------
epoch 218 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:14
-------

epoch 219 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9438E-04 | 0.13s | 00:08:14
epoch 219 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8880E-04 | 0.13s | 00:08:14
epoch 219 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8325E-04 | 0.13s | 00:08:14
epoch 219 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7773E-04 | 0.13s | 00:08:14
epoch 219 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7225E-04 | 0.13s | 00:08:14
epoch 219 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6680E-04 | 0.13s | 00:08:15
epoch 219 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6139E-04 | 0.13s | 00:08:15
epoch 219 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5601E-04 | 0.13s | 00:08:15
epoch 219 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5067E-04 | 0.13s | 00:08:15
epoch 219 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4536E-04 | 0.13s | 00:08:15

-------
Evaluating train score (10 samples)...

-------
epoch 219 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:16
-------

epoch 220 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9435E-04 | 0.13s | 00:08:16
epoch 220 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8875E-04 | 0.13s | 00:08:16
epoch 220 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8317E-04 | 0.13s | 00:08:16
epoch 220 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7763E-04 | 0.13s | 00:08:16
epoch 220 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7213E-04 | 0.13s | 00:08:17
epoch 220 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6666E-04 | 0.13s | 00:08:17
epoch 220 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6122E-04 | 0.13s | 00:08:17
epoch 220 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5582E-04 | 0.13s | 00:08:17
epoch 220 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5045E-04 | 0.13s | 00:08:17
epoch 220 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4512E-04 | 0.13s | 00:08:17

-------
Evaluating train score (10 samples)...

-------
epoch 220 | train_loss: 1.10 | acc: 0.50 | 0.55s | 00:08:18
-------

epoch 221 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9433E-04 | 0.13s | 00:08:18
epoch 221 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8869E-04 | 0.13s | 00:08:18
epoch 221 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8309E-04 | 0.13s | 00:08:19
epoch 221 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7753E-04 | 0.13s | 00:08:19
epoch 221 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7200E-04 | 0.13s | 00:08:19
epoch 221 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6651E-04 | 0.13s | 00:08:19
epoch 221 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6105E-04 | 0.13s | 00:08:19
epoch 221 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5562E-04 | 0.13s | 00:08:19
epoch 221 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5023E-04 | 0.15s | 00:08:20
epoch 221 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4487E-04 | 0.13s | 00:08:20

-------
Evaluating train score (10 samples)...

-------
epoch 221 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:20
-------

epoch 222 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9430E-04 | 0.13s | 00:08:20
epoch 222 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8864E-04 | 0.13s | 00:08:21
epoch 222 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8302E-04 | 0.13s | 00:08:21
epoch 222 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7743E-04 | 0.13s | 00:08:21
epoch 222 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7188E-04 | 0.13s | 00:08:21
epoch 222 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6636E-04 | 0.13s | 00:08:21
epoch 222 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6088E-04 | 0.13s | 00:08:21
epoch 222 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5543E-04 | 0.13s | 00:08:22
epoch 222 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.5001E-04 | 0.13s | 00:08:22
epoch 222 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4463E-04 | 0.13s | 00:08:22

-------
Evaluating train score (10 samples)...

-------
epoch 222 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:23
-------

epoch 223 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9428E-04 | 0.13s | 00:08:23
epoch 223 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8859E-04 | 0.13s | 00:08:23
epoch 223 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8294E-04 | 0.13s | 00:08:23
epoch 223 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7733E-04 | 0.13s | 00:08:23
epoch 223 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7175E-04 | 0.13s | 00:08:23
epoch 223 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6621E-04 | 0.13s | 00:08:23
epoch 223 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6070E-04 | 0.13s | 00:08:24
epoch 223 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5523E-04 | 0.13s | 00:08:24
epoch 223 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.4979E-04 | 0.13s | 00:08:24
epoch 223 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4439E-04 | 0.13s | 00:08:24

-------
Evaluating train score (10 samples)...

-------
epoch 223 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:25
-------

epoch 224 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9425E-04 | 0.13s | 00:08:25
epoch 224 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8854E-04 | 0.13s | 00:08:25
epoch 224 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8287E-04 | 0.13s | 00:08:25
epoch 224 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7723E-04 | 0.13s | 00:08:25
epoch 224 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7163E-04 | 0.13s | 00:08:26
epoch 224 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6606E-04 | 0.13s | 00:08:26
epoch 224 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6053E-04 | 0.13s | 00:08:26
epoch 224 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5504E-04 | 0.13s | 00:08:26
epoch 224 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.4958E-04 | 0.13s | 00:08:26
epoch 224 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4415E-04 | 0.13s | 00:08:26

-------
Evaluating train score (10 samples)...

-------
epoch 224 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:27
-------

epoch 225 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9423E-04 | 0.13s | 00:08:27
epoch 225 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8849E-04 | 0.13s | 00:08:27
epoch 225 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8279E-04 | 0.13s | 00:08:27
epoch 225 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7713E-04 | 0.13s | 00:08:28
epoch 225 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7150E-04 | 0.13s | 00:08:28
epoch 225 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6591E-04 | 0.13s | 00:08:28
epoch 225 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6036E-04 | 0.13s | 00:08:28
epoch 225 | batch 8/10 | loss: 1.11 | acc: 0.0 | lr: 8.5484E-04 | 0.13s | 00:08:28
epoch 225 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.4936E-04 | 0.13s | 00:08:28
epoch 225 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4391E-04 | 0.13s | 00:08:29

-------
Evaluating train score (10 samples)...

-------
epoch 225 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:29
-------

epoch 226 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9420E-04 | 0.13s | 00:08:29
epoch 226 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8844E-04 | 0.13s | 00:08:30
epoch 226 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8272E-04 | 0.13s | 00:08:30
epoch 226 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7703E-04 | 0.13s | 00:08:30
epoch 226 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7138E-04 | 0.13s | 00:08:30
epoch 226 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6576E-04 | 0.13s | 00:08:30
epoch 226 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6019E-04 | 0.13s | 00:08:30
epoch 226 | batch 8/10 | loss: 1.12 | acc: 0.0 | lr: 8.5464E-04 | 0.13s | 00:08:31
epoch 226 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.4914E-04 | 0.13s | 00:08:31
epoch 226 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4367E-04 | 0.13s | 00:08:31

-------
Evaluating train score (10 samples)...

-------
epoch 226 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:31
-------

epoch 227 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9418E-04 | 0.13s | 00:08:32
epoch 227 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8839E-04 | 0.13s | 00:08:32
epoch 227 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8264E-04 | 0.13s | 00:08:32
epoch 227 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7693E-04 | 0.13s | 00:08:32
epoch 227 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7125E-04 | 0.13s | 00:08:32
epoch 227 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6562E-04 | 0.13s | 00:08:32
epoch 227 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.6001E-04 | 0.13s | 00:08:33
epoch 227 | batch 8/10 | loss: 1.12 | acc: 0.0 | lr: 8.5445E-04 | 0.13s | 00:08:33
epoch 227 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.4892E-04 | 0.13s | 00:08:33
epoch 227 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4343E-04 | 0.13s | 00:08:33

-------
Evaluating train score (10 samples)...

-------
epoch 227 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:34
-------

epoch 228 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9415E-04 | 0.13s | 00:08:34
epoch 228 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8834E-04 | 0.13s | 00:08:34
epoch 228 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8256E-04 | 0.13s | 00:08:34
epoch 228 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7683E-04 | 0.13s | 00:08:34
epoch 228 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7113E-04 | 0.13s | 00:08:34
epoch 228 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6547E-04 | 0.13s | 00:08:35
epoch 228 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.5984E-04 | 0.13s | 00:08:35
epoch 228 | batch 8/10 | loss: 1.12 | acc: 0.0 | lr: 8.5425E-04 | 0.13s | 00:08:35
epoch 228 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.4870E-04 | 0.13s | 00:08:35
epoch 228 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4318E-04 | 0.13s | 00:08:35

-------
Evaluating train score (10 samples)...

-------
epoch 228 | train_loss: 1.10 | acc: 0.50 | 0.54s | 00:08:36
-------

epoch 229 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9412E-04 | 0.13s | 00:08:36
epoch 229 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8829E-04 | 0.13s | 00:08:36
epoch 229 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8249E-04 | 0.13s | 00:08:36
epoch 229 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7673E-04 | 0.13s | 00:08:37
epoch 229 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7100E-04 | 0.13s | 00:08:37
epoch 229 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6532E-04 | 0.13s | 00:08:37
epoch 229 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.5967E-04 | 0.13s | 00:08:37
epoch 229 | batch 8/10 | loss: 1.12 | acc: 0.0 | lr: 8.5406E-04 | 0.13s | 00:08:37
epoch 229 | batch 9/10 | loss: 0.03 | acc: 1.0 | lr: 8.4848E-04 | 0.13s | 00:08:37
epoch 229 | batch 10/10 | loss: 1.08 | acc: 0.0 | lr: 8.4294E-04 | 0.13s | 00:08:38

-------
Evaluating train score (10 samples)...

-------
epoch 229 | train_loss: 1.10 | acc: 0.50 | 0.55s | 00:08:38
-------

epoch 230 | batch 1/10 | loss: 0.84 | acc: 1.0 | lr: 8.9410E-04 | 0.13s | 00:08:38
epoch 230 | batch 2/10 | loss: 0.84 | acc: 1.0 | lr: 8.8824E-04 | 0.13s | 00:08:38
epoch 230 | batch 3/10 | loss: 0.82 | acc: 1.0 | lr: 8.8241E-04 | 0.13s | 00:08:39
epoch 230 | batch 4/10 | loss: 2.23 | acc: 0.0 | lr: 8.7663E-04 | 0.13s | 00:08:39
epoch 230 | batch 5/10 | loss: 0.80 | acc: 1.0 | lr: 8.7088E-04 | 0.13s | 00:08:39
epoch 230 | batch 6/10 | loss: 2.23 | acc: 0.0 | lr: 8.6517E-04 | 0.13s | 00:08:39
epoch 230 | batch 7/10 | loss: 1.13 | acc: 0.0 | lr: 8.5950E-04 | 0.13s | 00:08:39
