,track_id,genre_top,genres_all
48508,071271,12,"[25, 45, 12, 53]"
48509,071272,12,"[25, 45, 12, 53]"
48510,071273,12,"[25, 45, 12, 53]"
48511,071274,12,"[25, 45, 12, 53]"
48512,071275,12,"[25, 45, 12, 53]"
48513,071276,12,"[25, 45, 12, 53]"
48542,071305,15,"[240, 297, 15]"
48543,071306,15,"[240, 297, 15]"
48544,071307,15,"[240, 297, 15]"
48545,071308,15,"[240, 297, 15]"
48546,071309,15,"[240, 297, 15]"
48547,071310,15,"[240, 297, 15]"
48548,071311,15,"[240, 297, 15]"
48549,071312,15,"[240, 297, 15]"
48550,071313,15,[15]
48552,071315,15,[15]
48554,071317,15,[15]
48555,071318,15,[15]
48557,071320,15,[15]
48558,071321,15,[15]
48580,071343,15,[15]
48581,071344,15,[15]
48582,071345,15,[15]
48583,071346,15,[15]
48584,071347,15,[15]
48604,071373,4,[4]
48605,071374,4,[4]
48606,071375,4,[4]
48607,071376,4,[4]
48608,071377,4,[4]
48609,071378,4,[4]
48610,071379,4,[4]
48611,071380,4,[4]
48612,071381,4,[4]
48617,071386,15,[15]
48618,071387,15,[15]
48619,071388,15,[15]
48620,071389,15,[15]
48621,071390,15,[15]
48622,071391,15,[15]
48623,071392,15,[15]
48624,071393,15,[15]
48625,071394,15,[15]
48626,071395,15,[15]
48627,071396,15,"[42, 15]"
48628,071397,15,"[42, 15]"
48629,071398,15,"[42, 15]"
48632,071401,15,"[42, 15]"
48633,071402,15,"[42, 15]"
48634,071403,15,"[42, 15]"
48635,071404,15,"[42, 15]"
48636,071405,15,"[42, 15]"
48637,071406,15,"[42, 15]"
48639,071408,15,[15]
48664,071433,15,[15]
48669,071438,15,[15]
48671,071440,15,[15]
48716,071488,12,"[25, 12]"
48720,071492,12,"[25, 12]"
48730,071502,15,"[240, 297, 15]"
48732,071504,15,"[240, 297, 15]"
48733,071505,15,"[240, 297, 15]"
48735,071507,15,"[240, 297, 15]"
48736,071508,15,"[240, 297, 15]"
48737,071509,15,"[240, 297, 15]"
48738,071510,15,"[240, 297, 15]"
48739,071511,15,"[240, 297, 15]"
48740,071512,15,"[240, 297, 15]"
48741,071513,15,"[240, 297, 15]"
48742,071514,15,"[240, 297, 15]"
48743,071515,15,"[240, 297, 15]"
48744,071516,15,"[240, 297, 15]"
48754,071526,38,"[224, 38]"
48779,071551,15,"[495, 286, 15]"
48780,071552,15,"[495, 286, 15]"
48781,071553,15,"[495, 286, 15]"
48782,071554,15,"[495, 286, 15]"
48783,071555,15,"[495, 286, 15]"
48784,071556,15,"[495, 286, 15]"
48785,071557,15,"[495, 286, 15]"
48786,071558,15,"[495, 286, 15]"
48787,071559,15,"[495, 286, 15]"
48788,071560,15,"[495, 286, 15]"
48820,071608,12,"[25, 12]"
48821,071609,12,"[25, 12]"
48822,071610,12,"[25, 12]"
48823,071611,12,"[25, 12]"
48825,071613,12,"[12, 31]"
48826,071614,12,"[12, 31]"
48827,071615,12,"[12, 31]"
48828,071616,12,"[12, 31]"
48829,071617,12,"[12, 31]"
48830,071618,12,"[12, 31]"
48831,071619,12,"[12, 31]"
48832,071620,12,"[12, 31]"
48833,071621,12,"[12, 31]"
48834,071622,12,"[12, 31]"
48882,071679,15,[15]
48889,071686,15,[15]
48890,071687,15,[15]
48891,071688,21,[21]
48892,071689,21,[21]
48893,071690,21,[21]
48894,071691,21,[21]
48895,071692,21,[21]
48896,071693,21,[21]
48897,071694,21,[21]
48898,071695,21,[21]
48899,071696,15,"[400, 182, 15]"
48900,071697,15,"[400, 182, 15]"
48901,071698,15,"[400, 182, 15]"
48905,071702,15,"[400, 182, 15]"
48912,071709,10,[10]
48917,071714,12,"[64, 25, 12]"
48918,071715,12,"[25, 66, 12]"
48921,071719,12,"[12, 45, 314, 53, 85, 90]"
48922,071720,12,"[25, 12]"
48923,071721,12,"[25, 66, 12, 85]"
48925,071723,8,[8]
48971,071779,1235,"[107, 1235]"
48973,071781,1235,"[107, 1235]"
48974,071782,1235,"[107, 1235]"
48975,071783,1235,"[107, 1235]"
48976,071784,1235,"[107, 1235]"
48977,071785,1235,"[107, 1235]"
48980,071803,15,[15]
48981,071804,15,[15]
48982,071805,15,[15]
48983,071806,15,[15]
48984,071807,15,[15]
48985,071808,15,[15]
48986,071809,15,[15]
48987,071810,15,[15]
48988,071811,15,[15]
48989,071812,15,[15]
48990,071813,15,[15]
48991,071814,15,[15]
48992,071815,15,[15]
48994,071817,15,[15]
48996,071819,15,[15]
48997,071820,15,[15]
48998,071821,15,[15]
48999,071822,15,[15]
49000,071823,15,[15]
49031,071857,5,[5]
49032,071858,5,[5]
49033,071859,38,"[32, 38]"
49035,071866,12,"[66, 12]"
49036,071867,12,"[66, 12]"
49038,071869,12,"[66, 12]"
49040,071871,12,"[66, 12]"
49041,071872,12,"[66, 12]"
49042,071873,12,"[66, 12]"
49043,071874,1235,"[107, 1235]"
49045,071876,1235,"[107, 1235]"
49046,071877,1235,"[107, 1235]"
49047,071878,1235,"[107, 1235]"
49048,071879,1235,"[107, 1235]"
49049,071880,1235,"[107, 1235]"
49050,071881,1235,"[107, 1235]"
49051,071882,1235,"[107, 1235]"
49053,071884,38,"[38, 47]"
49054,071885,38,"[38, 47]"
49063,071920,12,"[314, 12]"
49064,071921,12,"[314, 12]"
49065,071922,12,"[314, 12]"
49066,071923,12,"[314, 12]"
49067,071924,12,"[314, 12]"
49068,071925,12,"[314, 12]"
49069,071926,12,"[314, 12]"
49070,071927,12,"[314, 12]"
49071,071928,12,"[314, 12]"
49072,071929,12,"[314, 12]"
49073,071930,12,"[314, 12]"
49074,071931,12,"[314, 12]"
49075,071932,12,"[314, 12]"
49076,071933,12,"[314, 12]"
49077,071934,12,"[314, 12]"
49079,071936,12,"[314, 12]"
49080,071937,12,"[314, 12]"
49081,071938,12,"[314, 12]"
49089,071946,15,[15]
49090,071947,15,[15]
49091,071948,15,[15]
49092,071949,15,[15]
49095,071952,15,[15]
49097,071954,15,[15]
49098,071955,15,[15]
49099,071956,15,[15]
49100,071957,15,"[236, 15]"
49103,071960,15,"[236, 15]"
49107,071964,15,"[236, 15]"
49109,071966,15,"[236, 15]"
49129,071986,15,"[236, 15]"
49131,071988,15,"[236, 15]"
49132,071989,15,"[236, 15]"
49133,071990,15,"[236, 15]"
49134,071991,15,"[236, 15]"
49135,071992,15,"[236, 15]"
49168,072025,15,"[495, 15]"
49169,072026,15,"[495, 15]"
49170,072027,15,"[495, 15]"
49171,072028,15,"[495, 15]"
49187,072046,17,[17]
49188,072047,17,[17]
49191,072050,17,[17]
49192,072051,17,[17]
49194,072053,17,[17]
49195,072054,17,[17]
49196,072055,17,[17]
49197,072056,17,[17]
49198,072057,17,[17]
49199,072058,17,[17]
49200,072059,17,[17]
49201,072060,12,[12]
49202,072061,12,[12]
49203,072062,12,[12]
49204,072063,12,[12]
49205,072064,12,[12]
49208,072067,15,"[297, 468, 182, 15]"
49209,072068,15,"[297, 468, 182, 15]"
49210,072069,15,"[297, 468, 182, 15]"
49211,072070,15,"[297, 468, 182, 15]"
49212,072071,15,"[297, 468, 182, 15]"
49213,072072,15,"[297, 468, 182, 15]"
49214,072073,15,"[297, 468, 182, 15]"
49215,072074,15,"[297, 468, 182, 15]"
49216,072075,15,"[297, 468, 182, 15]"
49217,072076,15,"[297, 468, 182, 15]"
49251,072129,21,[21]
49252,072130,21,[21]
49253,072131,21,[21]
49254,072132,21,[21]
49255,072133,21,[21]
49256,072134,21,[21]
49257,072135,21,[21]
49258,072136,21,[21]
49259,072146,38,"[32, 1, 250, 38]"
49260,072147,38,"[32, 1, 250, 38]"
49261,072148,38,"[32, 1, 250, 38]"
49262,072149,38,"[32, 1, 250, 38]"
49282,072200,15,"[15, 495]"
49283,072202,15,"[15, 495]"
49284,072203,15,"[15, 495]"
49285,072204,15,"[15, 495]"
49287,072206,15,"[296, 695, 15]"
49290,072210,15,"[296, 181, 15]"
49293,072215,15,"[296, 695, 15]"
49296,072228,15,"[240, 297, 286, 15]"
49297,072229,15,"[240, 297, 286, 15]"
49298,072230,15,"[240, 297, 286, 15]"
49299,072231,15,"[240, 297, 286, 15]"
49300,072232,15,"[240, 297, 286, 15]"
49301,072233,15,"[240, 297, 286, 15]"
49302,072234,21,[21]
49338,072285,12,"[25, 12, 111]"
49339,072287,12,"[25, 12, 111]"
49340,072288,12,"[25, 12, 111]"
49341,072289,12,"[25, 12, 111]"
49342,072290,12,"[25, 12, 111]"
49487,072450,12,"[25, 12, 85]"
49488,072451,12,"[25, 12, 85]"
49489,072452,12,"[25, 12, 85]"
49490,072453,12,"[25, 12, 85]"
49491,072454,12,"[25, 12, 85]"
49492,072455,12,"[25, 12, 85]"
49493,072456,12,"[25, 12, 85]"
49495,072458,12,"[66, 12]"
49496,072459,12,"[66, 12]"
49497,072460,12,"[66, 12]"
49498,072461,12,"[66, 12]"
49499,072462,12,"[66, 12]"
49500,072468,21,[21]
49503,072474,15,"[286, 15]"
49505,072476,10,[10]
49506,072477,15,"[296, 15]"
49570,072562,17,[17]
49571,072563,17,[17]
49572,072565,17,[17]
49573,072567,17,[17]
49574,072570,17,[17]
49586,072591,15,"[42, 495, 236, 15]"
49587,072592,15,"[42, 495, 236, 15]"
49588,072593,15,"[42, 495, 236, 15]"
49589,072594,15,"[42, 495, 236, 15]"
49590,072595,15,"[42, 495, 236, 15]"
49591,072596,15,"[42, 495, 236, 15]"
49592,072597,15,"[42, 495, 236, 15]"
49593,072598,15,"[42, 495, 236, 15]"
49594,072599,15,"[42, 495, 236, 15]"
49595,072600,15,"[42, 495, 236, 15]"
49596,072601,15,"[42, 495, 236, 15]"
49597,072602,15,"[42, 495, 236, 15]"
49598,072603,15,"[42, 495, 236, 15]"
49599,072604,15,"[42, 495, 236, 15]"
49600,072605,17,[17]
49601,072606,17,[17]
49602,072607,17,[17]
49603,072608,17,[17]
49604,072609,17,[17]
49605,072610,17,[17]
49606,072611,17,[17]
49607,072612,17,[17]
49634,072639,15,"[236, 15]"
49677,072683,15,"[42, 15]"
49678,072684,15,"[42, 15]"
49679,072685,15,"[42, 15]"
49680,072686,15,"[42, 15]"
49681,072687,15,"[42, 15]"
49682,072688,15,"[42, 15]"
49683,072689,15,"[42, 15]"
49684,072690,15,"[42, 15]"
49685,072691,15,"[42, 15]"
49686,072692,15,"[42, 15]"
49687,072693,15,"[42, 15]"
49688,072694,15,"[42, 15]"
49689,072695,15,"[42, 15]"
49690,072696,15,"[42, 15]"
49691,072697,15,"[42, 15]"
49692,072698,15,"[42, 15]"
49693,072699,15,"[42, 15]"
49694,072700,15,"[42, 15]"
49719,072727,12,"[66, 12]"
49720,072728,12,"[66, 12]"
49721,072729,12,"[66, 12]"
49722,072730,12,"[66, 12]"
49723,072731,12,"[66, 12]"
49724,072732,12,"[66, 12]"
49725,072733,12,"[66, 12]"
49726,072734,12,"[66, 12]"
49727,072735,12,"[66, 12]"
49728,072736,12,"[66, 12]"
49729,072737,12,"[66, 12]"
49730,072738,12,"[66, 12]"
49773,072781,21,[21]
49774,072782,21,[21]
49775,072783,21,[21]
49776,072784,21,[21]
49777,072785,21,[21]
49778,072786,21,[21]
49779,072787,21,[21]
49780,072788,21,[21]
49781,072789,21,[21]
49782,072790,21,[21]
49804,072926,38,"[456, 1, 38, 47]"
49805,072927,38,"[456, 1, 38, 47]"
49806,072928,38,"[456, 1, 38, 47]"
49807,072930,38,"[456, 1, 38, 47]"
49835,073002,15,[15]
49836,073003,15,[15]
49837,073004,15,[15]
49838,073005,15,[15]
49839,073006,15,[15]
49849,073017,12,"[45, 12, 53]"
49901,073089,38,"[125, 38]"
49907,073095,38,"[125, 38]"
49909,073097,38,"[125, 38]"
49910,073098,38,"[125, 38]"
49911,073099,38,"[125, 38]"
49912,073100,38,"[125, 38]"
49928,073123,15,"[337, 286, 15]"
49929,073124,15,"[337, 286, 15]"
49930,073125,15,"[337, 286, 15]"
49956,073169,17,[17]
49957,073170,17,[17]
49958,073171,17,[17]
49959,073172,17,[17]
49961,073174,17,[17]
49962,073175,17,[17]
49963,073177,12,"[25, 12, 85]"
49964,073178,12,"[25, 12, 85]"
49965,073179,12,"[25, 12, 85]"
49966,073180,12,"[25, 12, 85]"
49967,073181,12,"[25, 12, 85]"
49968,073182,12,"[25, 12, 85]"
49969,073183,12,"[25, 12, 85]"
49970,073184,12,"[25, 12, 85]"
49971,073185,12,"[25, 12, 85]"
49972,073188,12,"[25, 12, 85]"
49973,073189,12,"[25, 12, 85]"
49976,073192,12,"[25, 12, 85]"
49977,073193,12,"[25, 12, 85]"
50080,073306,12,"[66, 12]"
50081,073307,12,"[66, 12]"
50082,073308,12,"[66, 12]"
50083,073309,12,"[66, 12]"
50090,073316,12,"[25, 12]"
50092,073318,12,"[25, 12]"
50101,073327,15,[15]
50102,073328,15,[15]
50103,073329,15,[15]
50104,073330,15,[15]
50105,073331,15,[15]
50106,073332,15,[15]
50108,073334,15,"[296, 15]"
50109,073335,15,"[296, 15]"
50110,073336,15,"[296, 15]"
50111,073337,15,"[296, 15]"
50112,073338,15,"[296, 15]"
50113,073339,15,"[296, 15]"
50114,073340,15,"[296, 15]"
50115,073341,15,"[296, 15]"
50116,073342,15,"[296, 15]"
50117,073343,15,"[296, 15]"
50118,073344,15,"[296, 15]"
50129,073363,15,"[42, 495, 15]"
50130,073364,15,"[42, 495, 15]"
50131,073365,15,"[42, 495, 15]"
50132,073366,15,"[42, 495, 15]"
50133,073367,15,"[42, 495, 15]"
50134,073368,15,"[42, 495, 15]"
50135,073369,15,"[42, 495, 15]"
50136,073370,15,"[42, 495, 15]"
50137,073371,15,"[42, 495, 15]"
50138,073372,15,"[42, 495, 15]"
50207,073442,4,"[74, 4]"
50208,073443,4,"[74, 4]"
50227,073465,10,[10]
50228,073466,10,[10]
50229,073467,10,[10]
50230,073468,10,[10]
50231,073469,10,[10]
50239,073478,12,"[25, 109, 12, 45]"
50240,073479,12,"[25, 109, 12, 45]"
50241,073480,12,"[25, 109, 12, 45]"
50242,073481,12,"[25, 109, 12, 45]"
50243,073482,12,"[25, 109, 12, 45]"
50244,073483,12,"[25, 109, 12, 45]"
50245,073485,12,"[25, 109, 12, 45]"
50246,073486,12,"[25, 109, 12, 45]"
50254,073495,1235,"[18, 1235]"
50259,073501,9,"[169, 9]"
50260,073502,9,"[169, 9]"
50261,073503,9,"[169, 9]"
50262,073504,9,"[169, 9]"
50263,073505,9,"[169, 9]"
50264,073506,9,"[169, 9]"
50265,073507,9,"[169, 9]"
50266,073508,9,"[169, 9]"
50267,073509,9,"[169, 9]"
50294,073541,12,"[27, 12]"
50301,073550,21,[21]
50302,073551,21,[21]
50308,073566,17,[17]
50309,073568,17,[17]
50310,073571,17,[17]
50311,073572,17,[17]
50312,073573,17,[17]
50313,073580,17,[17]
50314,073581,17,[17]
50315,073584,17,[17]
50316,073585,17,[17]
50317,073587,17,[17]
50336,073658,17,[17]
50337,073660,17,[17]
50341,073675,17,[17]
50370,073760,2,"[130, 2]"
50371,073761,2,"[130, 2]"
50372,073762,2,"[130, 2]"
50374,073764,2,"[130, 2]"
50375,073765,2,"[130, 2]"
50376,073766,2,"[130, 2]"
50377,073767,2,"[130, 2]"
50378,073768,2,"[130, 2]"
50379,073769,2,"[130, 2]"
50380,073770,2,"[130, 2]"
50381,073771,2,"[130, 2]"
50382,073772,2,"[130, 2]"
50384,073774,2,"[130, 2]"
50388,073778,2,"[130, 2]"
50398,073792,10,[10]
50403,073797,17,[17]
50422,073819,38,[38]
50423,073820,38,[38]
50424,073821,38,[38]
50425,073822,38,[38]
50501,073921,10,[10]
50566,073990,12,"[98, 12]"
50624,074065,15,"[337, 468, 15]"
50626,074067,15,"[337, 468, 15]"
50627,074068,15,"[337, 468, 15]"
50628,074069,15,"[337, 468, 15]"
50650,074134,15,"[337, 468, 15]"
50651,074135,15,"[337, 468, 15]"
50652,074136,15,"[337, 468, 15]"
50653,074137,15,"[337, 468, 15]"
50654,074138,15,"[337, 468, 15]"
50655,074139,15,"[337, 468, 15]"
50656,074140,15,"[337, 468, 15]"
50657,074141,15,"[337, 468, 15]"
50658,074142,15,"[337, 468, 15]"
50687,074185,15,"[42, 495, 15]"
50692,074190,15,"[42, 495, 15]"
50700,074198,38,"[32, 250, 38, 47]"
50747,074257,12,"[66, 12]"
50748,074258,12,"[66, 12]"
50784,074302,38,"[224, 38]"
50793,074311,38,"[224, 38]"
50826,074347,38,"[1, 38]"
50827,074348,12,"[26, 12]"
50828,074349,12,"[26, 12]"
50829,074350,12,"[26, 12]"
50830,074351,12,"[26, 12]"
50831,074352,12,"[26, 12]"
50832,074353,12,"[26, 12]"
50833,074354,12,"[26, 12]"
50834,074355,12,"[26, 12]"
50838,074359,15,"[468, 15]"
50839,074360,15,"[468, 15]"
50840,074361,15,"[468, 15]"
50841,074362,15,"[468, 15]"
50842,074363,15,"[468, 15]"
50843,074364,15,"[468, 15]"
50844,074365,15,"[468, 15]"
50848,074370,38,"[16, 38, 763, 6]"
50849,074371,38,"[16, 38, 763, 6]"
50850,074372,38,"[16, 38, 763, 6]"
50851,074373,38,"[16, 38, 763, 6]"
50853,074375,38,"[16, 38, 763, 6]"
50855,074377,38,"[16, 38, 763, 6]"
50856,074378,38,"[16, 38, 763, 6]"
50857,074380,38,"[16, 38, 763, 6]"
50858,074381,38,"[16, 38, 763, 6]"
50859,074382,38,"[16, 38, 763, 6]"
50860,074383,38,"[16, 38, 763, 6]"
50861,074384,38,"[16, 38, 763, 6]"
50862,074385,38,"[16, 38, 763, 6]"
50863,074386,38,"[16, 38, 763, 6]"
50864,074387,38,"[16, 38, 763, 6]"
50865,074388,38,"[16, 38, 763, 6]"
50867,074390,38,"[16, 38, 763, 6]"
50869,074392,38,"[16, 38, 763, 6]"
50897,074421,17,[17]
50900,074424,12,"[25, 66, 12]"
50905,074429,12,"[66, 12]"
50906,074430,17,[17]
50907,074431,9,[9]
50909,074433,21,[21]
50913,074437,17,[17]
50919,074443,15,[15]
50921,074445,17,"[17, 103]"
50947,074482,38,"[32, 250, 38]"
50966,074519,12,"[12, 85]"
50969,074524,12,"[12, 85]"
50982,074539,15,[15]
50983,074540,15,[15]
50989,074546,17,[17]
51012,074632,15,"[236, 15]"
51013,074633,15,"[236, 15]"
51014,074634,15,"[236, 15]"
51015,074635,15,"[236, 15]"
51016,074636,15,"[236, 15]"
51045,074666,12,"[98, 26, 12, 113, 58]"
51046,074667,12,"[98, 26, 12, 113, 58]"
51047,074668,12,"[98, 26, 12, 113, 58]"
51048,074669,12,"[98, 26, 12, 113, 58]"
51050,074671,12,"[98, 26, 12, 113, 58]"
51076,074706,12,"[88, 66, 12, 85]"
51116,074774,12,[12]
51117,074775,12,[12]
51118,074776,12,[12]
51174,074882,12,"[25, 12, 109]"
51178,074886,12,"[25, 12, 109]"
51179,074887,12,"[25, 12, 109]"
51200,074908,12,"[31, 12, 439]"
51202,074910,12,"[31, 12, 439]"
51204,074912,12,"[31, 12, 439]"
51206,074914,12,"[31, 12, 439]"
51207,074915,12,"[31, 12, 439]"
51208,074916,12,"[31, 12, 439]"
51211,074919,12,"[31, 12, 439]"
51222,074942,17,[17]
51223,074944,17,[17]
51226,074947,15,[15]
51227,074948,15,"[286, 15]"
51229,074950,21,[21]
51230,074951,21,[21]
51231,074952,21,[21]
51232,074953,21,[21]
51233,074954,21,[21]
51234,074955,21,[21]
51235,074956,21,[21]
51236,074957,21,[21]
51238,074959,38,"[38, 47]"
51239,074960,38,"[38, 47]"
51247,074968,15,"[183, 236, 15]"
51256,074982,9,"[137, 9]"
51257,074983,9,"[137, 9]"
51258,074984,9,"[137, 9]"
51259,074985,9,"[137, 9]"
51260,074986,9,"[137, 9]"
51261,074987,9,"[137, 9]"
51262,074988,9,"[137, 9]"
51263,074989,9,"[137, 9]"
51264,074990,9,"[137, 9]"
51297,075029,15,"[495, 15]"
51298,075030,15,"[495, 15]"
51300,075032,15,"[495, 15]"
51307,075040,38,"[32, 38, 456, 47, 247]"
51446,075191,10,[10]
51449,075194,10,[10]
51450,075195,10,[10]
51451,075196,10,[10]
51475,075220,12,"[12, 45, 31]"
51476,075221,12,"[12, 45, 31]"
51477,075222,12,"[12, 45, 31]"
51478,075223,12,"[12, 45, 31]"
51479,075224,12,"[12, 45, 31]"
51480,075225,12,"[12, 45, 31]"
51481,075226,12,"[12, 45, 31]"
51482,075227,12,"[12, 45, 31]"
51483,075228,12,"[12, 45, 31]"
51484,075229,12,"[12, 45, 31]"
51485,075230,12,"[12, 45, 31]"
51486,075231,12,"[12, 45, 31]"
51487,075232,12,"[12, 45, 31]"
51488,075233,12,"[12, 45, 31]"
51489,075234,12,"[12, 45, 31]"
51490,075235,12,"[12, 45, 31]"
51491,075236,12,"[12, 45, 31]"
51492,075237,12,"[12, 45, 31]"
51493,075238,12,"[12, 109, 45, 25, 31]"
51494,075239,12,"[12, 109, 45, 25, 31]"
51495,075240,12,"[12, 109, 45, 25, 31]"
51499,075244,12,"[12, 109, 45, 25, 31]"
51502,075247,12,"[12, 109, 45, 25, 31]"
51503,075248,12,"[12, 109, 45, 25, 31]"
51505,075264,12,"[12, 31]"
51506,075265,12,"[12, 31]"
51507,075266,12,"[12, 31]"
51508,075267,12,"[12, 31]"
51509,075268,12,"[12, 31]"
51510,075269,12,"[12, 31]"
51511,075270,12,"[12, 31]"
51512,075271,12,"[12, 31]"
51513,075272,12,"[12, 31]"
51514,075273,12,"[12, 31]"
51515,075274,12,"[12, 31]"
51516,075275,12,"[12, 31]"
51522,075285,12,"[12, 45, 31]"
51523,075286,12,"[12, 45, 31]"
51526,075289,12,"[12, 45, 31]"
51527,075290,12,"[12, 45, 31]"
51529,075292,12,"[12, 45, 31]"
51530,075293,12,"[12, 45, 31]"
51531,075294,12,"[12, 45, 31]"
51533,075304,17,"[17, 94]"
51535,075306,17,"[17, 94]"
51537,075310,10,"[10, 76]"
51541,075314,10,"[10, 76]"
51544,075317,10,"[10, 76]"
51545,075318,10,"[10, 76]"
51645,075429,1235,"[107, 18, 1235]"
51646,075430,1235,"[107, 18, 1235]"
51647,075431,1235,"[107, 18, 1235]"
51648,075432,1235,"[107, 18, 1235]"
51649,075433,1235,"[107, 18, 1235]"
51650,075434,1235,"[107, 18, 1235]"
51651,075435,1235,"[107, 18, 1235]"
51652,075436,1235,"[107, 18, 1235]"
51653,075437,1235,"[107, 18, 1235]"
51654,075438,1235,"[107, 18, 1235]"
51655,075439,1235,"[107, 18, 1235]"
51656,075440,1235,"[107, 18, 1235]"
51657,075441,1235,"[107, 18, 1235]"
51658,075442,1235,"[107, 18, 1235]"
51659,075443,1235,"[107, 18, 1235]"
51735,075529,12,"[89, 25, 66, 12]"
51796,075605,1235,"[107, 1235]"
51797,075606,1235,"[107, 1235]"
51798,075607,1235,"[107, 1235]"
51799,075608,1235,"[107, 1235]"
51800,075609,1235,"[107, 1235]"
51801,075610,1235,"[107, 1235]"
51802,075611,1235,"[107, 1235]"
51803,075612,1235,"[107, 1235]"
51821,075650,21,[21]
51829,075658,21,[21]
51838,075667,38,"[32, 224, 38]"
51840,075669,15,"[240, 297, 15]"
51841,075670,15,"[240, 297, 15]"
51842,075671,15,"[240, 297, 15]"
51843,075672,15,"[240, 297, 15]"
51844,075673,15,"[240, 297, 15]"
51845,075674,15,"[240, 297, 15]"
51846,075675,15,"[240, 297, 15]"
51851,075680,12,"[25, 12]"
51852,075681,12,"[25, 12]"
51853,075682,12,"[25, 12]"
51855,075684,12,"[25, 12]"
51856,075685,12,"[25, 12]"
51857,075686,12,"[25, 12]"
51861,075692,10,[10]
51871,075704,5,"[187, 5]"
51872,075705,5,"[187, 5]"
51873,075706,5,"[187, 5]"
51874,075707,5,"[187, 5]"
51875,075710,5,"[187, 5]"
51876,075711,5,"[187, 5]"
51877,075712,5,"[187, 5]"
51878,075713,5,"[187, 5]"
51879,075714,5,"[187, 5]"
51880,075715,5,"[187, 5]"
51881,075716,5,"[187, 5]"
51919,075758,15,"[491, 468, 15]"
51920,075762,15,"[491, 468, 15]"
51921,075763,15,"[491, 468, 15]"
51922,075764,15,"[491, 468, 15]"
51924,075772,12,"[70, 12, 89, 314, 25]"
51934,075782,12,[12]
51935,075783,12,[12]
51936,075784,12,[12]
51937,075785,12,[12]
51938,075786,12,[12]
51939,075787,12,[12]
51940,075788,12,[12]
51991,075844,17,"[17, 94, 103]"
52009,075862,17,"[17, 94, 103]"
52012,075865,17,"[17, 94, 103]"
52013,075866,17,"[17, 94, 103]"
52016,075869,17,"[17, 94, 103]"
52029,075883,17,"[17, 103]"
52037,075891,5,"[322, 5]"
52039,075893,5,"[322, 5]"
52040,075894,5,"[322, 5]"
52041,075895,5,"[322, 5]"
52042,075896,5,"[322, 5]"
52043,075897,5,"[322, 5]"
52044,075898,5,"[322, 5]"
52046,075900,12,"[25, 12, 111]"
52049,075903,12,"[25, 12, 111]"
52050,075904,12,"[25, 12, 111]"
52053,075907,12,"[25, 12, 111]"
52054,075908,12,"[25, 12, 111]"
52055,075909,12,"[25, 12, 111]"
52056,075910,12,"[25, 12, 111]"
52057,075911,12,"[25, 12, 111]"
52060,075914,5,"[322, 5]"
52061,075915,5,"[322, 5]"
52062,075916,5,"[322, 5]"
52063,075917,5,"[322, 5]"
52064,075918,5,"[322, 5]"
52065,075919,5,"[322, 5]"
52070,075925,21,"[811, 21]"
52071,075926,21,"[811, 21]"
52072,075927,21,"[811, 21]"
52073,075928,21,"[811, 21]"
52074,075929,21,"[811, 21]"
52075,075930,21,"[811, 21]"
52076,075931,21,"[811, 21]"
52077,075932,21,"[811, 21]"
52078,075933,21,"[811, 21]"
52079,075935,21,"[811, 21]"
52080,075936,21,"[811, 21]"
52081,075937,21,"[811, 21]"
52103,075971,38,"[38, 47]"
52104,075972,38,"[38, 47]"
52105,075973,38,"[38, 47]"
52106,075974,38,"[38, 47]"
52107,075975,38,"[38, 47]"
52160,076036,38,"[38, 514, 30]"
52179,076069,2,"[2, 130]"
52181,076071,2,"[2, 130]"
52182,076072,2,"[2, 130]"
52183,076073,2,"[2, 130]"
52184,076074,2,"[2, 130]"
52185,076075,2,"[2, 130]"
52186,076076,2,"[2, 130]"
52187,076077,2,"[2, 130]"
52188,076078,2,"[2, 130]"
52189,076079,2,"[2, 130]"
52218,076114,12,"[12, 359]"
52220,076118,12,"[12, 85]"
52221,076119,12,"[12, 85]"
52222,076120,12,"[12, 85]"
52223,076121,12,"[12, 85]"
52224,076122,12,"[12, 85]"
52235,076133,15,"[15, 495]"
52236,076134,15,"[15, 495]"
52237,076135,15,"[15, 495]"
52238,076136,15,"[15, 495]"
52239,076137,15,"[15, 495]"
52242,076140,15,"[15, 495]"
52244,076142,15,"[15, 495]"
52248,076146,15,"[15, 495]"
52255,076153,15,"[15, 495]"
52291,076204,12,"[12, 45, 53, 25, 27]"
52295,076208,12,"[12, 45, 53, 25, 27]"
52338,076271,15,[15]
52360,076293,15,"[337, 15]"
52361,076294,15,"[337, 15]"
52362,076295,15,"[337, 15]"
52363,076296,15,"[337, 15]"
52364,076297,15,"[337, 15]"
52365,076298,15,"[337, 15]"
52366,076299,15,"[337, 15]"
52416,076349,12,"[25, 12, 111]"
52417,076350,12,"[25, 12, 111]"
52418,076351,12,"[25, 12, 111]"
52419,076352,12,"[25, 12, 111]"
52420,076353,12,"[25, 12, 111]"
